"1 Legislatura","Alessandro Natta"
"1 Legislatura","Alceo Negri"
"1 Legislatura","Pietro Nenni"
"1 Legislatura","Maria Nicotra Verzotto"
"1 Legislatura","Teresa Noce Longo"
"1 Legislatura","Agostino Novella"
"1 Legislatura","Carlo Olivero"
"1 Legislatura","Silvio Ortona"
"1 Legislatura","Randolfo Pacciardi"
"1 Legislatura","Salvatore Pagliuca"
"1 Legislatura","Andrea Negrari"
"1 Legislatura","Giuliana Nenni"
"1 Legislatura","Italo Nicoletto"
"1 Legislatura","Giuseppe Nitti"
"1 Legislatura","Giuseppe Notarianni"
"1 Legislatura","Raffaele Numeroso"
"1 Legislatura","Camillo Orlando"
"1 Legislatura","Tarcisio Pacati"
"1 Legislatura","Arrigo Paganelli"
"1 Legislatura","Giancarlo Pajetta"
"1 Legislatura","Giuliano Pajetta"
"1 Legislatura","Primo Romolo Palenzona"
"1 Legislatura","Silvio Paolucci"
"1 Legislatura","Enrico Parri"
"1 Legislatura","Antonio Pavan"
"1 Legislatura","Giuseppe Pella"
"1 Legislatura","Giovanni Battista Pera"
"1 Legislatura","Giuseppe Perrone Capano"
"1 Legislatura","Vittorio Pertusio"
"1 Legislatura","Secondo Pessi"
"1 Legislatura","Giovanni Palazzolo"
"1 Legislatura","Luigi Palmieri"
"1 Legislatura","Giovanni Parente"
"1 Legislatura","Giulio Pastore"
"1 Legislatura","Antonio Pecoraro"
"1 Legislatura","Filippo Pelosi"
"1 Legislatura","Giovanni Perlingieri"
"1 Legislatura","Nicola Perrotti"
"1 Legislatura","Antonio Pesenti"
"1 Legislatura","Raffaele Pio Petrilli"
"1 Legislatura","Carlo Petrone"
"1 Legislatura","Paride Piasenti"
"1 Legislatura","Giovanni Pieraccini"
"1 Legislatura","Mario Lauro Pietrosanti"
"1 Legislatura","Francesco Pignatone"
"1 Legislatura","Alcide Pirazzi Maffiola"
"1 Legislatura","Mariano Poletto"
"1 Legislatura","Giovanni Ponti"
"1 Legislatura","Luigi Preti"
"1 Legislatura","Bruto Puccetti"
"1 Legislatura","Giovanni Petrucci"
"1 Legislatura","Attilio Piccioni"
"1 Legislatura","Ortensio Pierantozzi"
"1 Legislatura","Gaspare Pignatelli"
"1 Legislatura","Antonino Pino"
"1 Legislatura","Luigi Polano"
"1 Legislatura","Elettra Pollastrini"
"1 Legislatura","Giordano Pratolongo"
"1 Legislatura","Alfredo Proia"
"1 Legislatura","Maria Pucci"
"1 Legislatura","Vittorio Pugliese"
"1 Legislatura","Adolfo Quintieri"
"1 Legislatura","Giuseppe Rapelli"
"1 Legislatura","Pietro Reali"
"1 Legislatura","Giuseppina Re"
"1 Legislatura","Matteo Rescigno"
"1 Legislatura","Mario Ricciardi"
"1 Legislatura","Mario Ricci"
"1 Legislatura","Giuseppe Riva"
"1 Legislatura","Antonio Roasio"
"1 Legislatura","Gioacchino Quarello"
"1 Legislatura","Giuseppe Raimondi"
"1 Legislatura","Camilla Ravera"
"1 Legislatura","Stefano Reggio d'Aci"
"1 Legislatura","Carlo Repossi"
"1 Legislatura","Raffaele Resta"
"1 Legislatura","Giuseppe Ricci"
"1 Legislatura","Stefano Riccio"
"1 Legislatura","Vincenzo Rivera"
"1 Legislatura","Giovanni Roberti"
"1 Legislatura","Ercole Rocchetti"
"1 Legislatura","Ugo Rodino'"
"1 Legislatura","Maria Maddalena Rossi"
"1 Legislatura","Mario Roveda"
"1 Legislatura","Guido Russo Perez"
"1 Legislatura","Armando Sabatini"
"1 Legislatura","Walter Sacchetti"
"1 Legislatura","Francesco Saija"
"1 Legislatura","Michele Sala"
"1 Legislatura","Angelo Salizzoni"
"1 Legislatura","Luigi Rocco"
"1 Legislatura","Enrico Roselli"
"1 Legislatura","Paolo Rossi"
"1 Legislatura","Mariano Rumor"
"1 Legislatura","Carlo Russo"
"1 Legislatura","Dino Saccenti"
"1 Legislatura","Mario Saggin"
"1 Legislatura","Enrico Sailis"
"1 Legislatura","Nicola Salerno"
"1 Legislatura","Attilio Salvatore"
"1 Legislatura","Remo Sammartino"
"1 Legislatura","Umberto Sampietro"
"1 Legislatura","Luigi Renato Sansone"
"1 Legislatura","Giuseppe Saragat"
"1 Legislatura","Giovanni Battista Scaglia"
"1 Legislatura","Giovanni Scano"
"1 Legislatura","Sergio Scarpa"
"1 Legislatura","Guglielmo Schiratti"
"1 Legislatura","Salvatore Scoca"
"1 Legislatura","Francesco Scotti"
"1 Legislatura","Giovanni Sampietro"
"1 Legislatura","Umberto Sannicolo'"
"1 Legislatura","Fernando Santi"
"1 Legislatura","Domenico Sartor"
"1 Legislatura","Oscar Luigi Scalfaro"
"1 Legislatura","Remo Scappini"
"1 Legislatura","Mario Scelba"
"1 Legislatura","Francesco Sciaudone"
"1 Legislatura","Alessandro Scotti"
"1 Legislatura","Giacomo Sedati"
"1 Legislatura","Antonio Segni"
"1 Legislatura","Santo Semeraro"
"1 Legislatura","Amedeo Sica"
"1 Legislatura","Alberto Simonini"
"1 Legislatura","Giovanni Sodano"
"1 Legislatura","Giuseppe Spataro"
"1 Legislatura","Domenico Spoleti"
"1 Legislatura","Albino Ottavio Stella"
"1 Legislatura","Achille Stuani"
"1 Legislatura","Paolo Suraci"
"1 Legislatura","Gabriele Semeraro"
"1 Legislatura","Giovanni Serbandini"
"1 Legislatura","Luigi Silipo"
"1 Legislatura","Tomaso Smith"
"1 Legislatura","Giulio Spallone"
"1 Legislatura","Eugenio Spiazzi"
"1 Legislatura","Carlo Stagno d'Alcontres"
"1 Legislatura","Ferdinando Storchi"
"1 Legislatura","Fiorentino Sullo"
"1 Legislatura","Fernando Tambroni Armaroli"
"1 Legislatura","Giovanni Tanasco"
"1 Legislatura","Leonildo Tarozzi"
"1 Legislatura","Corrado Terranova"
"1 Legislatura","Alfonso Tesauro"
"1 Legislatura","Palmiro Togliatti"
"1 Legislatura","Giusto Tolloy"
"1 Legislatura","Romano Tommasi"
"1 Legislatura","Federico Torretta"
"1 Legislatura","Enrico Tosi"
"1 Legislatura","Roberto Tremelloni"
"1 Legislatura","Ferdinando Targetti"
"1 Legislatura","Emilio Paolo Taviani"
"1 Legislatura","Raffaele Terranova"
"1 Legislatura","Vittoria Titomanlio"
"1 Legislatura","Giuseppe Togni"
"1 Legislatura","Umberto Tomba"
"1 Legislatura","Matteo Tonengo"
"1 Legislatura","Egidio Tosato"
"1 Legislatura","Renato Tozzi Condivi"
"1 Legislatura","Paolo Treves"
"1 Legislatura","Michelangelo Trimarchi"
"1 Legislatura","Martino Trulli"
"1 Legislatura","Giuseppe Tudisco"
"1 Legislatura","Giulio Turchi"
"1 Legislatura","Francesco Turnaturi"
"1 Legislatura","Michele Valenti"
"1 Legislatura","Athos Valsecchi"
"1 Legislatura","Carlo Venegoni"
"1 Legislatura","Mario Vetrone"
"1 Legislatura","Rodolfo Vicentini"
"1 Legislatura","Michele Troisi"
"1 Legislatura","Ferdinando Truzzi"
"1 Legislatura","Giorgio Tupini"
"1 Legislatura","Vincenzo Turco"
"1 Legislatura","Gigliola Valandro"
"1 Legislatura","Luigi Vallone"
"1 Legislatura","Stella Vecchio Vaia"
"1 Legislatura","Giuseppe Veronesi"
"1 Legislatura","Ambrogio Viale"
"1 Legislatura","Gaetano Vigo"
"1 Legislatura","Ezio Vigorelli"
"1 Legislatura","Angelo Visentin"
"1 Legislatura","Michele Vocino"
"1 Legislatura","Calogero Volpe"
"1 Legislatura","Benigno Zaccagnini"
"1 Legislatura","Umberto Zanfagnini"
"1 Legislatura","Tommaso Zerbi"
"1 Legislatura","Ettore Viola Di Ca' Tasson"
"1 Legislatura","Luciana Viviani"
"1 Legislatura","Friedrich Volgger"
"1 Legislatura","Riccardo Walter"
"1 Legislatura","Mario Zagari"
"1 Legislatura","Luigi Zappelli"
"2 Legislatura","Alessandro Agrimi"
"2 Legislatura","Adelio Albarello"
"2 Legislatura","Salvatore Aldisio"
"2 Legislatura","Mario Alicata"
"2 Legislatura","Giorgio Almirante"
"2 Legislatura","Leonetto Amadei"
"2 Legislatura","Alfredo Amatucci"
"2 Legislatura","Pietro Amendola"
"2 Legislatura","Biagio Ando'"
"2 Legislatura","Filippo Anfuso"
"2 Legislatura","Franco Aimi"
"2 Legislatura","Flavio Albizzati"
"2 Legislatura","Pio Alessandrini"
"2 Legislatura","Giovanni Francesco Alliata Di Montereale"
"2 Legislatura","Giuseppe Alpino"
"2 Legislatura","Luigi Amato"
"2 Legislatura","Giorgio Amendola"
"2 Legislatura","Ferdinando Amiconi"
"2 Legislatura","Giulio Andreotti"
"2 Legislatura","Armando Angelini"
"2 Legislatura","Ludovico Angelini"
"2 Legislatura","Mario Angelucci"
"2 Legislatura","Giovanni Maria Angioy"
"2 Legislatura","Giuseppe Arcaini"
"2 Legislatura","Giuseppe Armosino"
"2 Legislatura","Walter Audisio"
"2 Legislatura","Quirico Baccelli"
"2 Legislatura","Vittorio Badini Confalonieri"
"2 Legislatura","Gino Baldassari"
"2 Legislatura","Giovanni Baltaro"
"2 Legislatura","Paolo Angelino"
"2 Legislatura","Nicola Angelucci"
"2 Legislatura","Dario Antoniozzi"
"2 Legislatura","Egidio Ariosto"
"2 Legislatura","Mario Assennato"
"2 Legislatura","Ennio Avanzini"
"2 Legislatura","Maria Badaloni"
"2 Legislatura","Torquato Baglioni"
"2 Legislatura","Elio Ballesi"
"2 Legislatura","Filippo Barattolo"
"2 Legislatura","Salvatore Barberi"
"2 Legislatura","Giorgio Bardanzellu"
"2 Legislatura","Silvano Baresi"
"2 Legislatura","Ugo Bartesaghi"
"2 Legislatura","Giuseppe Basile"
"2 Legislatura","Lelio Basso"
"2 Legislatura","Giuseppe Belotti"
"2 Legislatura","Cesare Bensi"
"2 Legislatura","Antonio Berardi"
"2 Legislatura","Alcide Berloffa"
"2 Legislatura","Orazio Barbieri"
"2 Legislatura","Vittorio Bardini"
"2 Legislatura","Anelito Barontini"
"2 Legislatura","Attilio Bartole"
"2 Legislatura","Guido Basile"
"2 Legislatura","Adele Bei Ciufoli"
"2 Legislatura","Gino Beltrame"
"2 Legislatura","Lodovico Benvenuti"
"2 Legislatura","Mario Berlinguer"
"2 Legislatura","Guido Bernardi"
"2 Legislatura","Marzio Bernardinetti"
"2 Legislatura","Mario Berry"
"2 Legislatura","Giuseppe Fu Angelo Berti"
"2 Legislatura","Firmino Bertone"
"2 Legislatura","Mario Bettinotti"
"2 Legislatura","Giuseppe Maria Bettiol"
"2 Legislatura","Nullo Biaggi"
"2 Legislatura","Maria Bianchi Chiechi"
"2 Legislatura","Lorenzo Biasutti"
"2 Legislatura","Teodoro Bigi"
"2 Legislatura","Antonio Bernieri"
